summary:;name:derivative;desc:;syntax:(X, Y)
summary:;name:det;desc:;syntax:(obj)
summary:;name:dfsTransactionCommit;desc:;syntax:(a)
summary:;name:diag;desc:;syntax:(X)
summary:;name:dict;desc:;syntax:(keyType|keyObj, valueType|valueObj)
summary:;name:dictUpdate!;desc:;syntax:(dictionary, function, keys, parameters)
summary:;name:difference;desc:;syntax:(X)
summary:;name:disableActivePartition;desc:;syntax:(dbHandle)
summary:;name:disableTablePersistence;desc:;syntax:(table)
summary:;name:distinct;desc:;syntax:(X)
summary:;name:div;desc:;syntax:(X, Y)
summary:;name:dot;desc:;syntax:(X, Y)
summary:;name:double;desc:;syntax:(X)
summary:;name:drop;desc:;syntax:(obj, count)
summary:;name:drop!;desc:;syntax:(table, colNames)
summary:;name:dropAggregator;desc:;syntax:(name)
summary:;name:dropDB;desc:;syntax:(dbDir)
summary:;name:dropDatabase;desc:;syntax:(dbDir)
summary:;name:dropFunctionView;desc:;syntax:(name)
summary:;name:dropPartition;desc:;syntax:(dbHandle, partitionPaths, [tableName], [forceDelete=false])
summary:;name:dropStreamTable;desc:;syntax:(tableName)
summary:;name:dropStreamTableInternal;desc:;syntax:(tableName)
summary:;name:dropTable;desc:;syntax:(dbHandle, tableName)
summary:;name:each;desc:;syntax:(func, args...)
summary:;name:eachLeft;desc:;syntax:(func, X, Y)
summary:;name:eachPost;desc:;syntax:(func, X, [post])
summary:;name:eachPre;desc:;syntax:(func, X, [pre])
summary:;name:eachRight;desc:;syntax:(func, X, Y)
summary:;name:eig;desc:;syntax:(A)
summary:;name:ej;desc:;syntax:(leftTable, rightTable, matchingCols, [rightMatchingCols])
summary:;name:enableActivePartition;desc:;syntax:(dbHandle, activeDate, siteAlias)
summary:;name:enableTablePersistence;desc:;syntax:(table, [asynWrite=true], [compress=true], [cacheSize=-1], [retentionMinutes=1440], [flushMode=0])
summary:;name:enableTableShareAndPersistence;desc:;syntax:(table, tableName, [asynWrite=true], [compress=true], [cacheSize=-1], [retentionMinutes=1440], [flushMode=0], [preCache])
summary:;name:endsWith;desc:;syntax:(X, str)
summary:;name:eq;desc:;syntax:(X, Y)
summary:;name:eqObj;desc:;syntax:(obj1, obj2, [precision])
summary:;name:erase!;desc:;syntax:(obj, key|filter)
summary:;name:esd;desc:;syntax:(data, [hybrid], [maxAnomalies], [alpha])
summary:;name:eval;desc:;syntax:(expr)
summary:;name:evalTimer;desc:;syntax:(funcs, [count=1])
summary:;name:evaluate;desc:;syntax:(expr)
summary:;name:ewmCorr;desc:;syntax:(array, [com], [span], [halflife], [alpha], [min_periods=0], [adjust=true], [ignore_na=false], [other=array], [bias=false])
summary:;name:ewmCov;desc:;syntax:(array, [com], [span], [halflife], [alpha], [min_periods=0], [adjust=true], [ignore_na=false], [other=array], [bias=false])
summary:;name:ewmMean;desc:;syntax:(array, [com], [span], [halflife], [alpha], [min_periods=0], [adjust=true], [ignore_na=false])
summary:;name:ewmStd;desc:;syntax:(array, [com], [span], [halflife], [alpha], [min_periods=0], [adjust=true], [ignore_na=false], [bias=false])
summary:;name:ewmVar;desc:;syntax:(array, [com], [span], [halflife], [alpha], [min_periods=0], [adjust=true], [ignore_na=false], [bias=false])
summary:;name:existChunks;desc:;syntax:(chunkPaths)
summary:;name:exists;desc:;syntax:(paths)
summary:;name:existsDatabase;desc:;syntax:(dbUrl)
summary:;name:existsPartition;desc:;syntax:(partitionUrl)
summary:;name:existsTable;desc:;syntax:(dbUrl, tableName)
summary:;name:exp;desc:;syntax:(X)
summary:;name:expr;desc:;syntax:(args...)
summary:;name:expression;desc:;syntax:(args...)
summary:;name:extractTextSchema;desc:;syntax:(filename, [delimiter=','])
summary:;name:eye;desc:;syntax:(n)
summary:;name:fTest;desc:;syntax:(x, y, [ratio=1.0], [confLevel=0.95])
summary:;name:factor1;desc:;syntax:(t)
summary:;name:factor2;desc:;syntax:(t)
summary:;name:factor3;desc:;syntax:(t)
summary:;name:factor4;desc:;syntax:(t)
summary:;name:factor5;desc:;syntax:(t)
summary:;name:factorHandler;desc:;syntax:(dst,msg)
summary:;name:ffill;desc:;syntax:(obj, [limit])
summary:;name:ffill!;desc:;syntax:(obj, [limit])
summary:;name:file;desc:;syntax:(name,[mode="r"], [isLittleEndian])
summary:;name:files;desc:;syntax:(dir, [pattern])
summary:;name:find;desc:;syntax:(X, Y)
summary:;name:first;desc:;syntax:(X)
summary:;name:firstNot;desc:;syntax:(X, [k])
summary:;name:fj;desc:;syntax:(leftTable, rightTable, matchingCols, [rightMatchingCols])
summary:;name:flatten;desc:;syntax:(X)
summary:;name:flip;desc:;syntax:(obj)
summary:;name:float;desc:;syntax:(X)
summary:;name:floor;desc:;syntax:(X)
summary:;name:form;desc:;syntax:(obj)
summary:;name:format;desc:;syntax:X, format)
summary:;name:fromJson;desc:;syntax:(jsonStr)
summary:;name:fromUTF8;desc:;syntax:(str, encode)
summary:;name:fy5253;desc:;syntax:(X, [weekday=0], [startingMonth=1], [nearest=true], [offset], [n=1])
summary:;name:fy5253Quarter;desc:;syntax:(X, [weekday=0], [startingMonth=1], [qtrWithExtraWeek=1], [nearest=true], [offset], [n=1])
summary:;name:gaussianNB;desc:;syntax:(X, labels, [varSmoothing=1e-9])
summary:;name:ge;desc:;syntax:(X, Y)
summary:;name:genRSAKeyAndCertificate;desc:;syntax:(path, domain)
summary:;name:genRSAKeyPair;desc:;syntax:(privateKeyPath, publicKeyPath)
summary:;name:generateData;desc:;syntax:(times)
summary:;name:generateLicense;desc:;syntax:(expiration, maxMemory, maxCores, maxNodes, clientName, [modules=-1], [onlineVerify=false], [version], [licenseAllCore=false], [fingerprintFile], privateKeyFile, licenseFile)
summary:;name:generateMachineFingerprint;desc:;syntax:(outputPath)
summary:;name:generateTicketForLogin;desc:;syntax:(a)
summary:;name:getActiveCID;desc:;syntax:()
summary:;name:getActiveMaster;desc:;syntax:()
summary:;name:getAggregator;desc:;syntax:(name)
summary:;name:getAggregatorStat;desc:;syntax:()
summary:;name:getAliasSignature;desc:;syntax:(a)
summary:;name:getAllChunks;desc:;syntax:()
summary:;name:getAllDBs;desc:;syntax:()
summary:;name:getAllStorages;desc:;syntax:()
summary:;name:getAllTransactions;desc:;syntax:()
summary:;name:getAuthenticatedUserTicket;desc:;syntax:()
summary:;name:getAuthenticatedUsers;desc:;syntax:()
summary:;name:getBackupList;desc:;syntax:(backupDir, dbPath, tableName)
summary:;name:getBackupMeta;desc:;syntax:(backupDir, partitionPath, tableName)
summary:;name:getCacheEngineGCDepth;desc:;syntax:()
summary:;name:getCacheEngineMemSize;desc:;syntax:([force])
summary:;name:getCacheEngineStat;desc:;syntax:()
summary:;name:getChunkNodeInfo;desc:;syntax:()
summary:;name:getChunkStoragePath;desc:;syntax:(chunkId)
summary:;name:getCidList;desc:;syntax:()
summary:;name:getClusterChunkNodesStatus;desc:;syntax:()
summary:;name:getClusterChunksStatus;desc:;syntax:()
summary:;name:getClusterDFSDatabases;desc:;syntax:()
summary:;name:getClusterDFSTables;desc:;syntax:()
summary:;name:getClusterLiveDataNodes;desc:;syntax:([aliasOnly=true])
summary:;name:getClusterNodesCfg;desc:;syntax:()
summary:;name:getClusterPerf;desc:;syntax:([includeMaster=false])
summary:;name:getCompleteChunkNodeInfo;desc:;syntax:(a,b)
summary:;name:getCompletedQueries;desc:;syntax:([top])
summary:;name:getConsoleJobs;desc:;syntax:()
summary:;name:getControllerAlias;desc:;syntax:()
summary:;name:getDBIdByTabletChunk;desc:;syntax:(chunkId)
summary:;name:getDFSDatabases;desc:;syntax:()
summary:;name:getDFSDirectoryContent;desc:;syntax:(directory)
summary:;name:getDFSFileContent;desc:;syntax:(a)
summary:;name:getDFSTables;desc:;syntax:()
summary:;name:getDFSTablesByDatabase;desc:;syntax:(dbId)
summary:;name:getDataNodeConfig;desc:;syntax:(nodeAlias)
summary:;name:getDataNodes;desc:;syntax:([aliasOnly=true])
summary:;name:getDiskIOStat;desc:;syntax:()
summary:;name:getDynamicPublicKey;desc:;syntax:()
summary:;name:getExistingTabletsMetaByPath;desc:;syntax:(chunkPaths, [cid])
summary:;name:getFileBlocksMeta;desc:;syntax:(path, [cid])
summary:;name:getFileList;desc:;syntax:(path, pattern, folderOnly)
summary:;name:getFullLoggedUserAccess;desc:;syntax:(a,b)
summary:;name:getFullReportArgs;desc:;syntax:()
summary:;name:getFunctionViews;desc:;syntax:()
summary:;name:getFunctionViewsOnMaster;desc:;syntax:()
summary:;name:getGroupAccess;desc:;syntax:(groupIds)
summary:;name:getGroupList;desc:;syntax:()
summary:;name:getGroupsByUserId;desc:;syntax:(userId)
summary:;name:getHomeDir;desc:;syntax:()
summary:;name:getJobMessage;desc:;syntax:(jobId)
summary:;name:getJobReturn;desc:;syntax:(jobId, [blocking=false])
summary:;name:getJobStat;desc:;syntax:()
